MANDT,KUNNR,BANKS,BANKL,BANKN,BKONT,BVTYP,XEZER,BANKA,SWIFT,IBAN
100,0000000552,KR,36204654,8097438011,,,,Williamson-Mendoza,QIETGBF1,DE55785006131333536177
100,0000001159,CN,29253642,5827358275,,,,Girard Dos Santos SA,EFQHGBMEBMX,GB21NXSN16295788266789
100,0000001915,GB,50594043,8655805638,,,,"Begum, Wright and Davies",DYNJGBVK05K,GB83JOBP16825202592018
200,0000001546,IN,24922161,2298120597,,,,Nascimento S/A,FVQBDEP3SD6,FR3181327425280668387468255
100,0000001985,CH,52139782,7058984757,,,,"Gillespie, Wright and Murphy   ",UARWDE0B0M7,GB15NUWV17143947392059
100,0000001614,PL,51781893,6651618579,,,,有限会社田中ガス,UKEYFRI0MGZ,FR9332080752540265664860845
100,0000001814,AT,98326517,3313703394,,,,"Rivas, Fuller and Fitzgerald   ",GPSMDEWE,GB04SKLN99587232298840
100,0000000228,FR,29608065,9976291740,,,,Roger,FSGRFRZU,GB77SYGZ76745543276157
100,0000001241,ES,50455760,6032554092,,,,Rezende Viana S.A.,LWYBGBYD,GB32AQCN26542795821116
100,0000001046,KR,08196378,2911359360,,,,Albuquerque Viana Ltda.,ICRHGBHHUYD,GB27BEFL92011667250086
100,0000001417,IN,12668648,9312148152,,,,Guillon,VLXFGBK9OLZ,GB13BNYU38421802643792
100,0000001462,DE,73733416,9127340102,,,,有限会社岡本食品   ,AFORFRW4,GB59LJTI88083459905938
200,0000000610,BR,10293556,4412844833,,,,"Chambers, Leon and Hall",MUSEDET3,GB05XDZH49939037070063
100,0000000510,IT,04177170,6916632519,,,,da Cunha e Filhos,ASAXGBQS,GB02IDIU92783406361588
100,0000001045,JP,56963527,4370105601,,,,Fernandes,MMLSFRIX,DE84965613038188363632
100,0000000210,IN,22768499,3816045290,,,,De Oliveira,MZVUGBVNFPM,FR7855854049796858704210238
100,0000001194,IT,25714389,6885944129,,,,有限会社鈴木食品,YWMHGB7YXOL,GB23NQVW21184139325299
100,0000001823,ES,75664493,1273807804,,,,Grenier   ,UUMSGBP0,GB07CIVD36236099353831
100,0000000512,CN,83697101,2145404123,,,,Barker-Lawrence,QARTGB5ECXZ,GB33YUFQ58325455168377
100,0000001577,AU,83828566,6007977200,,,,高橋通信合同会社,XOALGBTV,FR6514624973229020424068548
100,0000000809,CH,45962771,6195616348,,,,Martins,IGAADE08ZXE,GB40VMQL61044008992234
100,0000001566,US,99122616,3376779259,,,,Larsen LLC,EDZHGB9D37I,FR0360122844885148381611624
100,0000001159,SE,74656707,6563282680,,,,Nguyen Perrin SARL,KYXGGBLT,GB53OMMR54684491444278
100,0000000062,ES,07279736,9556467505,,,,Pohl,LZYXDEHJ2QL,GB26JHGU38666319656222
100,0000000868,BR,76806511,0708693102,,,,Jenkins Group,UFFEGBRU,GB57FUDB70466509873439
100,0000001575,AU,80326922,6700853493,,,,Williams Inc,FGCXDEDU,GB18ACXM24682360662095
100,0000000233,US,79052855,4662587070,,,,Johnson-Parker   ,ZNTLDE1N4V2,GB61XVBD68164382974243
100,0000000763,NL,66214219,3095642121,,,,Baudry Pelletier S.A.S.,XSVIFRXCQET,GB15AJYN91342801485054
100,0000000246,NL,20317141,9688465378,,,,Costela,ZZEZGBEG,GB60ZONH72623871096702
100,0000001103,JP,47271060,5112946540,,,,Seifert,GNMLGBUIN25,GB65TGRX60544338993454
100,0000000775,FR,69629077,4546003962,,,,Barajas PLC,PPMSGB05,GB58GJGN11833920089199
100,0000000157,IT,43674746,3647523028,,,,Barth,PUYFDEQ6,GB06HHTS57841893013703
100,0000000551,CA,70629211,9891787173,,,,"Rogers, Pritchard and Allen",CRONGBHD,GB28ZZNN00574297182802
100,0000001931,AU,32508326,2041735486,,,,Rezende   ,JLEWGBI4TL2,GB46HFLK73172582232992
100,0000001341,IN,40930901,2255572707,,,,Johnson and Sons   ,EGDFGB26RVX,GB16LHIE96696474234297
100,0000001454,SE,31825130,2109281647,,,,Martins   ,LKOJGBP1,FR1718811272898942126287997
100,0000001619,ES,74569956,0120392800,,,,Fogaça - EI,THBIDETN,GB53YBJL23854587841535
100,0000001788,GB,16700399,3045238669,,,,Mosemann Zänker AG & Co. OHG,DGNRFR1Q,GB90SKBT28498391854232
100,0000000923,BE,65949127,4659017319,,,,伊藤情報合同会社,ETUUGB75NFC,GB98IYAE25762077329893
100,0000000565,AT,92255748,0658144340,,,,Kaul Henschel GmbH   ,RIAKDES9,GB96YVKU78062186572068
100,0000000074,PL,30642264,3634081226,,,,Silveira Castro - EI,BFIVGBNS,GB74HILB89181547862067
100,0000000944,GB,78506354,9461492850,,,,Guillot et Fils,GKSAFRTE,GB50WSII28888544409712
100,0000001621,IT,16028489,6518200834,,,,合同会社伊藤電気,AUHYGBB224O,GB06DUQO10032601391155
100,0000000425,ES,71386282,3238907323,,,,Launay,TWLWGBT2H3Q,GB46JWZX28554634486033
100,0000000344,BE,13238262,0663048398,,,,清水保険株式会社,VDICGBDQ,GB49QQBC80449677339226
100,0000000423,NL,62376950,3119269074,,,,Misicher Baum KG,OAPBGB15,GB77QJXB40287356454313
100,0000000218,BR,95083539,6584302643,,,,Löffler Ladeck Stiftung & Co. KG,LRTXGB8SIJM,DE41121352818539865118
100,0000000525,US,41968022,3044395394,,,,"Moore, Williams and Chaney",RAOVGBGN,GB25BHJU10423581358526
100,0000000727,AT,26594306,7261153753,,,,Otto GmbH & Co. KG,ERKSFRKB,GB13FSST58545369995954
100,0000000200,IN,28662332,3214622229,,,,Lambert Boulanger S.A.R.L.,SWUUGB388YM,GB41UVER10468032954956
100,0000000322,AU,53120539,9915169037,,,,Bryant-Brooks,XXYGGBQ7PM8,GB24QMCM54644585283147
100,0000000513,CN,51764217,2310198477,,,,Textor,RWEOGBF5,GB52OXQR54315546437349
100,0000001885,AT,80572988,7950953970,,,,Morales-Holloway,XCQYFRZWBNQ,GB06IPUE16791997925370
100,0000001773,IT,33402553,9585328426,,,,Hill-Bell   ,SCSOGBANMCS,GB72GQYN59182536066967
100,0000001430,ES,35375040,5577615078,,,,Marion,XXYCGBZ4F10,DE73537187063487090402
100,0000000787,IT,15770889,2335690390,,,,Pace-Grant   ,QCPWGB9BI8P,FR1433376034008432743690158
100,0000001074,KR,69474424,6510028827,,,,Jesus Albuquerque - ME   ,NBHQFRUQ,GB63UOTC85994768522923
100,0000000460,ES,25785737,3142728575,,,,中島食品有限会社,NTTFGBNP,DE17208869596783528770
100,0000000498,MX,95533782,1874305980,,,,Rose-Martin,WICLGBAQ,DE63003467945358839728
100,0000000341,DE,97380015,8773941002,,,,Herrmann Gude GmbH,IWMCGBR8,GB43NLOX15378054022810
100,0000000602,NL,95206233,8141805198,,,,Cavalcante,MQRKGBLBG19,GB21OAXI71366384927466
100,0000000549,MX,58584044,2835659994,,,,Rios e Filhos,QWKUGBMZP89,GB92FMFX33928667814628
100,0000000932,AU,55238586,0971435235,,,,Chauvin,XCSODEMYQYH,FR5094496404220383326547322
100,0000000682,SE,55194571,3195344183,,,,Scholz GmbH,WEDPGBIJ,GB97JSIY78098352049929
100,0000001269,JP,63654568,3449364426,,,,Smith Inc,BLQXDEWV,FR1542751881956674583666308
100,0000000816,NL,48536309,1451607528,,,,株式会社斉藤情報   ,QETRFRTCWX3,GB28REAR92386848845653
100,0000000885,DE,78185494,6027816747,,,,Brooks Group,QJTUGB4U,GB56ZDUX69388898317282
100,0000000818,KR,56241923,7853869154,,,,"Ross, Hicks and Keith",DYCOGB5Z,GB65MQQR42572246456373
100,0000001739,SE,74381219,4157788280,,,,Kerr Ltd,WWDNGBSU,GB47MWRR30033889281223
100,0000001971,IT,41369929,4982319352,,,,Garcia,WTPODEXX,FR5787067141913975044180059
100,0000000518,IT,03357193,7075902562,,,,Martins Vasconcelos S.A.   ,RRURGB1WW0K,DE79305505301148197639
100,0000001326,MX,28661979,0205084945,,,,Walsh PLC,TOCZGB6PMOJ,GB23XEBX24230020149552
100,0000000761,JP,00027087,0965537133,,,,Smith-Myers,SDJGGBMK,DE18894597622665484393
100,0000001738,SE,57269122,2073273409,,,,Wells Inc,LNNXGB0M,GB32TXPG92179140038649
100,0000000425,CH,46250405,4970713305,,,,Dias,RTMIGBFXD24,GB05RCGK23186084771586
100,0000001696,IN,57128781,9575755249,,,,"Larson, Gonzalez and Baker",SWLRFRXFRX8,GB14KSXS73345642307912
100,0000001792,DE,59150653,4797410594,,,,Goodman PLC   ,ABDDGBAPXJY,GB03XUMF37122245704330
100,0000001171,BR,63588897,1787636274,,,,岡本水産株式会社,WACVGBKD,FR5540774433774817963142438
100,0000000232,DE,26808555,8688379125,,,,Aubry,GKSHGBYF,GB08OFLD54669108846918
100,0000000520,CA,93025534,9286783889,,,,Camargo,PQUIGB135W0,GB67CCLL10622317348963
100,0000000403,AU,42174344,6296903374,,,,Smith and Sons,DLYLGBUG,FR3425691783120798638101873
100,0000000892,AU,20477702,9105305799,,,,Lelièvre,UQYADE9NK0C,GB97BXCW72286598465679
100,0000001607,MX,93157497,7653162170,,,,Lübs Margraf KGaA,LTYAGBZT5JZ,GB89ZNNQ54387459531388
100,0000000069,MX,62833417,6336924876,,,,有限会社渡辺保険,FGMTDE2WFZD,GB42SWDN76782437298888
100,0000001353,BR,01874521,1069336945,,,,渡辺鉱業株式会社,XTEOGBZ4391,GB68ZIDV57811480160279
100,0000000391,AU,88670046,3464358598,,,,Albers Huhn KGaA,CILIFRKB,GB59KQEG86517925109394
100,0000000372,NL,10431537,8938093684,,,,"Reyes, Rodriguez and Rodriguez   ",AWBFGBEC,GB64ZJIB14009720412676
100,0000000372,IT,60333275,9942512409,,,,Nascimento S.A.,KZGQGBSJ,GB54DUXE87378675496062
100,0000000525,IT,04434894,4469888691,,,,Rousseau   ,OAJXFRIR,GB75VYXG53136603248633
100,0000000130,IN,70230766,8590941760,,,,Kohl Hermighausen OHG mbH   ,GGBAGBXB,GB69KBKN71839662545246
100,0000002000,IT,07971525,9295972782,,,,Masse SA,XBXJGBFZ,GB34BPCK57950959485670
100,0000001264,ES,89831791,9990702643,,,,有限会社中村建設,GSCWDEEL5KQ,FR0587883226813426699564875
100,0000000330,GB,57240000,4509241379,,,,Bailey-Rodriguez,QYPNGBCI,FR3696945395868096210110300
100,0000000967,JP,77882688,6918867587,,,,Weber,PGRJDEOP,GB80ORSQ11460789757282
100,0000000927,BR,35937000,6165051183,,,,Delahaye Petit S.A.,VTFFGBHC,GB39LLNW53632661744864
100,0000000719,CA,47588087,3039617694,,,,Langlois Guibert S.A.,OLFSDEWW,GB65IQFR66121996151695
100,0000000977,IN,74285327,5041288837,,,,渡辺保険合同会社,INFQFRHZDVR,GB56WDGG27117344758859
100,0000000301,FR,33844794,4775504944,,,,Köster GmbH & Co. KG   ,UUGMDE0O,FR2230359996692945608273309
100,0000000809,PL,09432594,8402648351,,,,坂本保険有限会社,ILNYDEX8QZN,FR5137605226168816058370392
100,0000001182,BE,58312189,9439450231,,,,Williams Group,HDIXGBSGZWR,GB37IIXF25314570659262
100,0000001635,MX,51408569,1006529881,,,,Krebs Hoffmann KG   ,GNFVGBESZGQ,GB04HBCA14797145768399
100,0000000675,BR,10426364,4600194687,,,,合同会社田中情報,YYTTFRQZ,GB83ZOJR24869914084031
100,0000001655,DE,82884012,9558685321,,,,株式会社林電気,LHHLGBPU,DE03680392639706058792
100,0000001076,IT,16770375,6488292216,,,,Lewis-Hall,XVTQGBAA,FR7043803683132232291818924
100,0000001363,AU,49662701,7055714402,,,,"Warner, Miller and Hunt",KFLVGBOPFGG,FR0924546928567432945225777
100,0000000975,MX,27848178,4442846493,,,,Bruneau Marie et Fils,OHNGGBDEHJV,GB73HJMW88211090595255
100,0000001067,GB,24681542,8705311121,,,,Mendonça   ,UFBXDEQL,GB93RDPI72918710407449
100,0000000595,CH,33481668,0362333695,,,,Maréchal Courtois SARL,EBKBDEGX,GB19WYIK85578827300166
100,0000001207,IT,57622675,5166753842,,,,Ladeck,WCKTDE2C2LV,DE46089724392735854344
100,0000000636,FR,24882107,5171010041,,,,Rousset   ,PJJQGBTF,FR2521935507593458005582944
100,0000000046,IN,13293017,4210109285,,,,Paul-Mason   ,JBIIGBO9,GB25YOVR92328996301466
100,0000000800,IN,29409111,0865260321,,,,Holt Flantz OHG mbH,RKFXGBDC,GB31AOPJ55669450054667
100,0000000441,CA,53155921,9075040209,,,,Lebreton Hernandez et Fils,ZOBKGBCS,DE78944869034453583680
100,0000001131,GB,87274967,3756666670,,,,Losekann GmbH,SSJLGBQ3740,GB94MMQZ55528841571029
100,0000000624,FR,01042724,4965932693,,,,Oliveira S.A.,LKEIGB4V,DE82679821159499561304
100,0000001353,JP,58547645,1477635669,,,,長谷川ガス有限会社,RBBFGBTOYOQ,FR0986536464956443576617868
100,0000001789,CH,01929687,5107819440,,,,Ryan and Sons,ARUWFRCNWA2,GB96GULK46477657757262
100,0000001822,DE,32304151,3140216643,,,,Camargo Ltda.,VJRHFRUU,FR8556787053075397137344278
100,0000001393,ES,30324035,9372402835,,,,Schmiedt GmbH & Co. OHG,ZPNRDECP5UE,FR0543133680811899302665115
100,0000000618,AU,95811668,9616435142,,,,Ramos et Fils,VKUUGBK4MMC,GB64LSLH34987338175346
100,0000000982,CH,17577775,3193205352,,,,合同会社渡辺鉱業   ,FVJCGBE2,FR5890549875061857514831044
100,0000001759,AU,14936950,5949732190,,,,"Baker, Sharp and Bartlett   ",YMAFGBG3,GB17JFIM96272137288249
100,0000000659,NL,52571306,0568669262,,,,Hargreaves-Baxter,EKSDGBTW,GB84LZHG07774688188744
100,0000001832,IN,78649284,9746026992,,,,Powers-Stevens   ,FZWKFRNP,FR8686571761317442120111574
100,0000001688,FR,45988078,1062187853,,,,Borges   ,NEBDGBDP,GB52FCXU20963554752317
100,0000001604,KR,52432559,6428055183,,,,"Watts, Ryan and Parker",RIDXGBHQ,FR5378469355745666819522327
100,0000001627,ES,29581509,2895265238,,,,Martin-Walker   ,QELVGB63ZVX,FR2057645057227331346081367
100,0000000995,SE,80410688,1429508968,,,,Ali LLC,ROALGBOZ,GB83ZCEU77337369749880
100,0000000964,IN,59101563,4464408514,,,,"Hughes, Hall and Mason",FJZVDEGHGO2,GB86QBGA98403054946645
100,0000001735,JP,30667050,6658047911,,,,Chandler PLC   ,MDNLGBWF8QL,GB23DJRI42994279164710
100,0000001701,NL,48645629,6190077211,,,,"Sanchez, Reyes and Travis",QQLXGBFA7KD,GB28YWYQ63529196982009
100,0000000378,AT,88274672,5302259030,,,,Seguin Grenier SA,KINVFRVZFBG,GB19GCAG67325904084928
100,0000001978,SE,84149567,4271619878,,,,Garcia Ltda.   ,CVFLGBG0513,GB03NLFW68618468027470
100,0000001301,GB,06537672,5481947321,,,,Marques   ,EGPCGBYDVMR,GB87MKNI88305473073897
100,0000001594,PL,42219971,6629900498,,,,Renault Gaudin SARL,JAXPGBV5,GB46BVLR60253808284830
100,0000001869,MX,85461375,4949184546,,,,Brown-King,YPGVGBYTGZ9,GB10WZLY35666788601445
100,0000000435,GB,68930057,5136722180,,,,Neveu Caron S.A.R.L.,VIWPGBDBWVJ,GB96ANCJ34921890026264
100,0000000485,US,57203878,4016317086,,,,Wheeler Inc,MPZBGB2PBSB,DE22814575138885061776
100,0000000835,NL,92860411,6067504219,,,,Ferguson-Lamb,DMHDDEAT7I2,GB28FZKO69501568396494
100,0000000376,IN,14444045,0650429419,,,,Ollivier S.A.   ,QASNGBPS,GB74XAXG03296140844239
100,0000001205,JP,58685729,8535883953,,,,Joly,QVAWDEE6,DE72353963217417615565
100,0000001513,SE,05377852,6224743090,,,,Cole-Romero,SPAQDEECV31,GB78MFSO20838566507596
100,0000001577,SE,40741849,2520725576,,,,田中電気有限会社,IIPQGB0TLJA,GB73SJVA79288682537720
100,0000000131,NL,02782928,1156266024,,,,"Wood, Shaw and Mann",PPSKGBB2,FR9707164418439328061066134
100,0000000032,KR,57284774,4796062569,,,,Joubert Texier SA,KSJGDEUA,GB52MZDG47193416915806
100,0000001156,IT,62987519,7663857702,,,,Jourdan Étienne S.A.S.   ,XNGLGB627DJ,FR1099515146132553183369000
100,0000001403,JP,72458307,8865006868,,,,"Robbins, Preston and Braun",QHLPGBOV68J,FR5412632442691181322314434
100,0000001757,BE,28639111,6667873931,,,,Garcia S.A.,BBUSGBFZ,FR9184720237438276944973027
100,0000000886,SE,43868482,5489369395,,,,Laurent Aubert S.A.R.L.,NXWHGBV85DW,GB29AKYE77121593464100
100,0000001714,FR,21388048,4991914191,,,,Bernard-Baker,YASUFRBM,GB40QBSO17693845703868
100,0000000099,DE,39874488,9991826037,,,,Holt Hartung AG,YZURGB7U,GB94EABR79524385599542
100,0000001618,IT,08082112,9981941006,,,,Miller and Sons,PVJFGBC5,GB60OTPM25061995141359
100,0000001599,DE,02241028,5015778641,,,,"Jones, Powers and Contreras",AJPNGBEA,DE06595923844527556124
100,0000000999,GB,28693559,3925815745,,,,Pierre   ,FVZWGBTL,GB91QDYJ00679564811973
100,0000000076,CA,87090061,9333441767,,,,Carroll PLC,ARUPGBKTPYF,GB68ULGY88551868845934
100,0000001713,CA,25229696,5347973949,,,,Pereira S/A,PIVDFRTP,GB53RCBV89102858946502
100,0000001244,DE,42722263,2980070824,,,,Hernandez Inc,ESORGB3W2VU,GB06DGNJ39802710376538
100,0000001147,KR,11932199,4264463009,,,,Novais Gonçalves S/A,PVQTFRA6TCD,GB60VSXB00516151762438
100,0000001143,AT,90959091,7188763152,,,,"Brady, Cooke and Morgan",TXLNFRKTA8S,GB23FAGQ19602681400301
100,0000000791,JP,55902199,9382765391,,,,Mathieu   ,XTAEGBR2,GB37DIWO07989211352557
100,0000001855,GB,89011415,0394609422,,,,佐々木建設合同会社   ,TJUIDE0IEB6,GB78LNIJ04476961957940
100,0000001924,GB,59243083,0017512208,,,,Reynolds LLC,FUXMGBMHS66,FR2254255657294359786240822
100,0000000815,SE,61350304,3619565707,,,,Moura,RRWOGBO5,DE50915485795453195859
100,0000001109,CH,24610444,9103609708,,,,Lopes S/A,MCRIFRBG,GB90JKZG67589413202141
100,0000001893,NL,11234252,1891445887,,,,中村電気株式会社,OMEMGB9G0GH,GB74LQUC37550457166467
100,0000001416,CA,84395863,7304891930,,,,Pechel GmbH & Co. OHG,DLQRGB6JPN4,GB46OMVW66107022547139
100,0000001757,NL,42793116,8560392969,,,,Aragão   ,MTVAFRTH,GB29AOLS09905457072617
100,0000001847,NL,94503457,2000096428,,,,Tröst,TRQIGBPF425,GB75WYNK92696662327459
100,0000000839,BR,14142987,8783733290,,,,"Wilson, Thomas and Ray   ",QHTVGBVBJDM,GB28RXUQ08288026495365
100,0000001269,PL,15333402,7611098902,,,,James Group,ICWHGBFRF06,GB43OTGT04672289005196
100,0000001157,BE,02651935,3149420879,,,,Eckbauer AG,POHRDEWB775,GB58OJQH59553664250852
100,0000000787,CN,70714012,1172848879,,,,Vasquez Group,WIPEDEDT2Y3,FR3764891073484685660340364
100,0000000178,SE,35460911,8690609196,,,,"Walsh, Norton and Carpenter",FYOCFRXTOLQ,GB20QFAF76799753161202
100,0000001819,BR,38215398,0410671583,,,,Navarro-Myers,WAKKGBF1LRO,GB57JIHP92602774773337
100,0000000846,CH,72914743,7430754777,,,,"Mclaughlin, Guerra and Johnson",LDZZGBR4WCQ,GB13YPPO78860544840140
100,0000000227,CH,97936954,8912289313,,,,Fitzgerald-Gonzalez,NEDOFRQK,DE89011379484548727162
100,0000000020,GB,16669802,8119967625,,,,Pastor,XNOTDERL,GB28DBYA37323693938658
100,0000000870,SE,73769190,9716146153,,,,Bruder Beckmann GmbH & Co. KG,VJATGBMM,GB68FYVI11971197145377
100,0000000426,CN,43726457,5293262834,,,,合同会社石川運輸,ITVXGBY5,GB88URQS28051289407496
100,0000001527,AT,55707513,3599392519,,,,"Rodriguez, Navarro and Gibson",TMPBFRLRN8Q,GB19YOLQ45915826133350
100,0000001980,IN,68091333,4646088896,,,,Talbot Inc,RIMLFRW1UF2,GB39XUHS40501323152139
100,0000000384,BE,58428068,3984146162,,,,Henck,UHNNGBQU,GB20ZWTB58539085291087
100,0000000974,CH,44977033,9202196630,,,,Denis Jacob S.A.,TFMVGBNRN3H,GB61AYRR99299726616665
100,0000000171,BR,37011483,6397656279,,,,Chauvet,QNFGGBC9,GB34TSJU15575023692512
100,0000001801,AT,01433708,0341055633,,,,"Clark, Fowler and Diaz",AHSYDEQC,GB07IPRD32960887491044
100,0000001456,CN,70208100,4572123873,,,,渡辺水産株式会社,BMWKGBIM,GB80GPAL42938201005846
100,0000001490,US,45622233,0658425417,,,,Guillou et Fils   ,TVNNGBM1,GB10GAKZ85688874271902
100,0000001848,CN,07012679,5524882477,,,,Dupuy,HETADEAN,GB88POGI06501148821999
100,0000001590,BR,88720473,4220523322,,,,Gomez PLC,ANPUGBJ8SXS,FR8783853661438375297981556
100,0000001253,PL,44679511,5369305081,,,,合同会社佐藤農林   ,MXKBDEYE,FR0784521193713802019604615
100,0000001166,ES,59654417,8947039062,,,,Jacob,VMWFGBSN,DE05595952437426754393
100,0000001004,BR,29869946,9454119531,,,,Gimenez S.A.S.,CMMDGBIPAXG,DE38094976080478835251
100,0000000728,GB,24890966,7377541679,,,,株式会社加藤食品,XVFZGB9DBPU,GB97UHDD53463056087839
100,0000000451,CN,50217614,1245415421,,,,株式会社鈴木食品,VZZNGBR6,GB12CBGY51192367526656
100,0000000012,IN,71451516,8081310461,,,,Hartung,GAMDGB1T,GB31MEQV58463155551377
100,0000000295,SE,34316890,1785802227,,,,Fournier et Fils   ,CRXNGBA1,DE36976674250076940610
100,0000000786,CA,17435722,7047932584,,,,Guillaume SA,DQODGBK2TI1,GB69LYRK14739949156844
100,0000001752,KR,06942718,0105300923,,,,Barr and Sons,FQIKGBIH,FR7806397976449968086435409
100,0000000457,JP,40357632,0499057608,,,,Kraus AG & Co. KG   ,JSPQGBW9,GB45ZHJW48184927066460
100,0000001200,CN,48185407,4636884951,,,,Johnson PLC   ,ITHUGBOK,GB88VEOU73794327335149
100,0000001710,AT,79318017,7449433812,,,,Bolzmann e.V.,GAIWFRSX,GB23NLDZ33386804915967
100,0000001246,SE,30425060,5603318942,,,,Nascimento Rocha - ME,PHZOGBX1MEG,GB14RVSX50993960080801
100,0000001868,AT,90394930,8584250356,,,,Garcia Group   ,TRRAGBNL6SO,GB60IHZN22543370265728
100,0000001268,CH,91475065,7058962932,,,,Pohl GmbH,VQXVGBM4,GB41YGTN23775489277589
100,0000000883,DE,96876648,0496808897,,,,岡田印刷有限会社,PMPBGBZD,GB53KGKU15990739246589
100,0000001783,ES,86610256,2763801426,,,,Raymond,RXYZGBERWZE,GB44BFCE50101188972649
100,0000000574,GB,55496276,4765610806,,,,Boucsein AG,VOWUGBAW,FR8844765163395560322557613
100,0000001340,BR,98173458,4965475950,,,,Mcdowell-Anderson,KKLLGBFF,GB11UFZT31004980254293
100,0000000221,IN,70765682,1101134351,,,,Lachmann OHG mbH,PHRRFRQM,GB46WSAV83690271801378
100,0000000786,PL,70683422,7379008111,,,,Machado S.A.,CDILGB7WJPN,GB35CEOJ94237931788860
100,0000000712,BR,39863000,4029702408,,,,Fonseca - ME,NBEDFRP2EXQ,GB35FDRO69029949238947
100,0000000329,IN,64189866,1364492764,,,,Hoarau   ,KJKNGBT34GD,FR9508192015879672612029115
100,0000001425,JP,47717596,8913055789,,,,das Neves,RRORGBATKB1,DE95480347804505729937
100,0000000234,US,92880245,7398537375,,,,Silva Silva Ltda.,THYNGBSJ,GB33XJAO05609804762964
100,0000001898,GB,51534169,7087832468,,,,Wieloch,AJNVGBQUOE0,FR8634463063034557823112460
100,0000001118,SE,78476652,0357265465,,,,Alves Ltda.,NMGHGBAGO3Z,GB48MVIC09031789110216
100,0000001167,BE,47204097,4059151267,,,,Siqueira,AGOYGBA1,GB15EMVC23051492705072
100,0000000443,BE,56053442,5917053568,,,,Schmiedt,BGOPGBEGCEA,GB88RGVD12169736910908
100,0000000815,AU,71748373,6891074715,,,,Da Silva SA,RZLHFRXEA6Q,GB12OHYH55720686528724
100,0000000745,PL,21922228,8276718782,,,,"Wilson, Ashton and White",OWRADEL6EEP,FR8731257748365354172852702
100,0000001912,PL,51768220,9150265934,,,,Techer Foucher SARL,WRZCFRTQ,GB96YSUL78897184642214
100,0000000824,IN,48212327,2286004540,,,,Moran-Mcdowell,BSHKGBZS5CC,GB58TNVY70687948571766
100,0000001012,PL,66033109,0320904064,,,,Rémy,KSWEFRO8SA7,DE56985842755609218847
100,0000001028,US,89607651,0021439618,,,,"Gonzalez, Cameron and Todd",ZXCVDEDZ6O2,DE37780099131184066716
100,0000000389,BE,77350795,1070686735,,,,"Ward, Miller and Ramirez",YKQDFR4HV99,GB33OZXV05661748377770
100,0000000093,NL,71248379,2130294003,,,,Maldonado-Smith,OLLCGBXS,DE07279608341232896226
100,0000001315,IT,60062948,3232752837,,,,佐々木鉱業有限会社,IXJVGBI324O,DE68911651060457891006
100,0000000390,BR,70519516,0910888564,,,,Krebs AG,HOWRGBGK,FR1185848775446448608115683
