MANDT,LIFNR,BANKS,BANKL,BANKN,BKONT,BVTYP,XEZER,BANKA,PROVZ,STRAS,ORT01,SWIFT,IBAN,KOINH,KOVON,KOBIS
100,0000001172,BE,94511549,9869520331,,,,"Bennett, Riley and Khan",,431 山田 Street   ,Lemaître,PGDTGBQA,FR3054121200208197455166105,,,
100,0000000605,CH,57092306,6681117001,,,,Mans,,"Rodovia Mariane da Paz, 75",Albuquerque,NVTJFRNA,DE56619504478217634514,,,
100,0000000902,BE,01906197,7214542014,,,,Delahaye,,"31, chemin Laurent Denis",Lake Lindsey,ZXZZGBREQUM,GB03NLSD62228412801380,,,
100,0000001409,SE,28642386,0789213110,,,,Kaul GbR,,"33, boulevard Roy   ",Pastor,DLQJFRZ8,DE94110223041797329319,,,
100,0000000412,JP,45981284,2502074997,,,,Leduc,,"Flat 3
Ward Prairie   ",Barros de Minas,VVBCFRK7,DE04966800508839404279,,,
100,0000000738,CH,33896787,9514095875,,,,Petit et Fils,,29174 Pierce Burgs,Oliveira,NBRBGBYX,GB23JTEJ61616788911231,Liz Caldeira,,
100,0000001521,BE,90305346,3962849176,,,,Herrera-Gray,,Mato-Pohl-Gasse 8-2   ,Araújo,AFGZGB4J,DE70230015650952537422,,,
100,0000000736,SE,01910159,5266002350,,,,Lacombe Pons S.A.R.L.   ,,"Vila Campos, 6   ",Munoz   ,NKGRGB6HFRJ,GB90CVPA62147588128289,Luiza Peixoto,,
100,0000000982,KR,10640997,9664579937,,,,Rodriguez Inc,,96 Hughes Ports   ,Aragão das Flores,DJCNFRVOKG2,GB88JQLS60487618622399,,,
100,0000000128,GB,97032078,2939276333,,,,Melton and Sons,,"Flat 08T
Bryant Curve",Mendes,HRMMFRNXUDV,GB85NWWX55021864390251,,,
100,0000001937,AU,35162880,6884623202,,,,Guerra,,157 小林 Street,Pamelahaven   ,YMBKGBE0JL8,GB15TGQF77775548621805,前田 香織,,
100,0000000913,PL,65689839,1277507548,,,,佐藤電気株式会社   ,,"5, avenue Constance Brunel",Camargo,VNXVFR059CH,GB97OXKP36802086998804,Edeltrud Misicher,,
100,0000001590,IN,26406163,6319044676,,,,Duhamel SARL   ,,rue Martineau,Viana,LJCHGBSRJEN,GB37CQSB12082035074303,Suzanne Ball,,
100,0000001960,SE,81154511,9717428664,,,,Sager Röhrdanz Stiftung & Co. KG   ,,chemin Normand,Delormedan,RWYZGBMFQMB,GB84MVTR40764087514084,,,
100,0000000782,CH,05071214,8262229648,,,,Cisneros Group   ,,693 高橋 Street,Summershaven,SOIFGBAR,DE41962105973288350989,,,
100,0000000397,IT,98810000,2089931200,,,,Walker-Phillips,,49 Kieran Estates,西多摩郡瑞穂町   ,NRUFGBC43VV,GB87QPHI22946817717572,佐藤 亮介,,
100,0000001778,BE,49572118,4304631788,,,,Rowley-Smith,,"486, rue Emmanuel Dupuy",GonzalezVille,PVHDFR6Z,DE44883077416758179972,,,
100,0000001813,BE,52315320,9463869858,,,,Bertin,,Canan-Harloff-Gasse 3514,Brito de Leão,TRJFGBA5LTK,GB88DMTV37956692071274,Charles-Honoré Potier,,
100,0000000571,ES,80963837,8520437919,,,,Perez et Fils,,"68, avenue de Bernard",da Luz   ,AHIAGBLA,GB23KGGP47151056129952,,,
100,0000000210,CA,00402861,0803597059,,,,Tlustek Langern GmbH,,"80, avenue Mace",FournierVille,RKPHGBLQ,FR5035236695260123983855900,,,
100,0000000565,CA,79290828,8998406864,,,,近藤電気株式会社,,"Chácara de Moura, 2",南房総市,EPCFGB3OP5Y,DE02803092201615922734,,,
100,0000001244,BE,24293278,3982384198,,,,Moura - EI,,443 佐藤 Street,Eckernförde,DCOBDELB4O4,FR2532404075492579080785539,Brian Welch-Jarvis,,
100,0000001946,FR,96752680,5354113130,,,,Edwards-Parkinson,,"Fazenda de Abreu, 476",Collinstown,TCPGFR97YTZ,GB25IFPO68573775454220,Richard Green,,
100,0000001605,AU,35368421,5265807635,,,,Oliveira Fonseca - EI   ,,1393 Joanne Knolls Apt. 542,四街道市,FEQUFRI0DPN,GB49XQCR55915726815962,,,
100,0000001345,IN,15981647,3723497454,,,,da Cruz S.A.   ,,"Quadra Luigi Abreu, 28",Letellier,DMNXGBT0F6L,GB16VYGX66457579553503,Helena Cavalcanti,,
100,0000000465,IN,66334283,3395776747,,,,Nascimento   ,,Diane-Textor-Gasse 832   ,横浜市瀬谷区,FYVZFRJHN18,DE52864505854489947636,Joseph Wilcox,,
100,0000000107,IT,42984405,1219225078,,,,Bentley-Parsons,,"Alameda de Martins, 65",Marieland,FMTFGB41KX8,FR9193826986400530274021223,Lucy Le Denis,,
100,0000001037,KR,43846995,6166518349,,,,Pinto   ,,"Viaduto Josué Pinto, 750",Paulchester,JBANGB8CI58,GB03CBLK37552148723868,Antoinette Schneider du Fournier,,
100,0000000543,BE,14694092,2912181557,,,,Martin-Marshall,,3736 Johnson Haven Suite 068,Lake Jeanburgh,BABUGBH1,FR6758981407322302617402714,Vitor Hugo Correia,,
100,0000000994,KR,25478927,7618642005,,,,Hammond-Nelson   ,,668 Alec Mountains Apt. 408,Brianstad,YRNYGBOUVJ6,GB88KWZS53650956663642,,,
100,0000001885,PL,67049734,0182462639,,,,Lee PLC,,"Studio 86
Slater Expressway   ",South Natashastad   ,ZKNHFRED,FR9269648248768858500990501,Anthony Farias,,
100,0000000226,AU,37511996,9369227513,,,,Nicolas,,Franz-Hörle-Platz 5-5,横浜市都筑区,TSVMFRZVG8T,GB66FMLV02792037476786,Peter Mooney,,
100,0000001207,NL,55075162,1166484308,,,,King Inc,,4 Young Fall,Fournier-sur-Lévy,OCGAFRRF,GB84OHZE12925415340096,,,
100,0000000414,CA,25639045,9364873785,,,,Novaes - EI   ,,"83, rue Clerc",Gallet,AAUTFRK4,GB60UFUN54341847268981,,,
100,0000000405,BE,87665708,4497697457,,,,佐藤農林有限会社,,9564 Romero Ports,Martineau   ,EKAIGB5EC93,GB12ETNR79748143274200,加藤 千代,,
100,0000000703,NL,39636057,1196119905,,,,渡辺建設株式会社,,Hentschelstr. 2,西多摩郡檜原村   ,PITLGBYX,FR6669619920140037579077554,Élisabeth Bourgeois,,
100,0000001116,IT,09940384,2526315855,,,,加藤鉱業有限会社,,"Praia Theodoro Marques, 32",Peixoto do Oeste   ,SJEVFR11S72,GB28LILR19900194167557,Michael Sims,,
100,0000000403,IN,52178208,9407783750,,,,Jones-Richards,,034 山田 Street,Eichstätt,LIIQGB8U,GB64AZHV29419996019106,太田 結衣,,
100,0000001679,AU,49083253,2244700196,,,,有限会社坂本鉱業,,Distrito Maitê Aparecida,Porto de Sá   ,HKXVDEDI,GB54WRVE07394103891684,佐藤 治,,
100,0000000612,ES,65146501,9651712408,,,,Jäntsch Geisler KG,,"Esplanada Ana Júlia Fernandes, 52",East Haleyside,VZUJGBLS3OZ,FR4097651862633944552539189,Allana Teixeira,,
100,0000001552,IN,50190181,8047267842,,,,Larson and Sons   ,,"Rua Maria Clara Costa, 56",Edwardsberg,DSUZDEY2,DE17958416056040280999,,,
100,0000000789,KR,25615186,4037864842,,,,Rogers Group,,"Quadra Nascimento, 958",Ericton,BVBBFR9CWOJ,FR7794906506806229626404043,,,
100,0000000010,IT,76262596,2776791514,,,,Meyer Raymond SARL,,"90, chemin de Martineau",Mccormickfort,OJMGGBE6CHG,GB21FUKN02426710891071,Emilia Jockel B.Eng.,,
100,0000001665,NL,52571743,7461549032,,,,Sparks Inc   ,,090 Patel Circles,御蔵島村,YOFUGBM4,FR3987999308766598788492356,Jules Benoit du Alves,,
100,0000001404,GB,62841575,5787792774,,,,Thompson LLC,,977 Brown Knoll Apt. 902,Greenview   ,IKYYGB9P2RU,FR3108855927741944875772334,,,
100,0000000104,MX,57243257,6534472433,,,,山田ガス株式会社   ,,"161, boulevard de Pons",Meuniernec,XFHQFRVA,DE25305583778756468888,Frédéric-Honoré Renaud,,
100,0000000317,IT,92313446,8649909582,,,,Barthelemy,,"37, rue Tanguy",East Tracy,SKQCFRUN,GB32FQDJ02998662928140,,,
100,0000000740,MX,54732751,6037187190,,,,合同会社鈴木保険,,Stumpfring 249,New Kathy,TLRSDEI3,FR0204450629525472518323465,Gabrielly Peixoto,,
100,0000001726,AT,95819397,1560841992,,,,Haering,,16930 Sanchez Forges Suite 085   ,Hervé,RNCXGBVE,GB60HJSU03265769642063,Univ.Prof. Jana Tintzmann B.Eng.,,
100,0000001216,MX,55046275,2871196521,,,,Brito,,Harry-Fechner-Straße 3-6   ,Rodriguezside,COFMFRCQ6OV,GB28TXIP01781406188432,,,
100,0000000229,BR,57072354,4670946569,,,,Oliveira - ME   ,,Paulina-Heser-Weg 81,Connorland,NANLDE0P,DE41419872233525989051,,,
100,0000000012,AU,76141444,4785986561,,,,Stroh Hartmann GbR,,avenue de Perrier,Port Sheena,GRXWGBOA,FR7349551669714779724130975,Piotr Radisch,,
100,0000000906,US,59791299,3269921011,,,,Monteiro da Luz e Filhos,,Mendestr. 8/4,Lewisville,YMTFFR0I,GB51TZCS86276059171445,,,
100,0000001138,AU,01821671,4694752953,,,,Holmes PLC   ,,Osman-Franke-Allee 81-47,Santos,DVVTGBR04HR,GB10WRHB62657881474066,,,
100,0000000315,BE,68608330,5230677494,,,,加藤食品有限会社,,912 渡辺 Street   ,富里市,ROQPGBG81FW,GB42SLFX10410692857781,Amalia Stoll,,
100,0000000248,BE,63810520,4994085697,,,,Lam Ltd,,"Flat 8
Stephen Neck",Fonseca do Sul,FNVMGBXCDGS,GB33YEFG88838885235712,,,
100,0000000860,AT,15952867,4116746720,,,,White and Sons   ,,Desiree-Weinhold-Allee 9480,Baronboeuf,JWNPDE8T,GB28NSHQ48479958110752,,,
100,0000001136,CA,63628086,7334677830,,,,Perret Poulain et Fils,,419 林 Street,Leão de Novais,TURSGBFE,DE24902742528297826300,Mrs Harriet Evans,,
100,0000000821,BR,75049830,8741183965,,,,Louis,,456 高橋 Street,Marty,GDMJGBPHZAK,GB14UWZN72766114606010,Harry Evans,,
100,0000000155,SE,84532733,9876116140,,,,"Cooper, Bates and Richards",,"27, boulevard Cécile Lagarde",江戸川区,SNJMGBIQ,GB77XDMO92035727138425,,,
100,0000000512,AU,54480217,7298091325,,,,Haase Schleich KG,,623 Brandon Fort   ,山武郡九十九里町,PRTFGB50,GB28WLHU30189982662169,,,
100,0000000619,MX,65906947,1886132498,,,,"Norton, Simpson and Brooks",,744 中島 Street   ,Bremervörde,PEDNFR7GAVH,GB97RVNJ41072750826281,Martin Zimmer,,
100,0000000526,CA,26770939,9584786124,,,,有限会社高橋水産,,734 鈴木 Street,Rastatt   ,KJXPFRCZ,GB64NSRH17429913662767,Étienne Mendès,,
100,0000000653,JP,22515755,4657577004,,,,田中電気合同会社,,5166 Wong Mountains Apt. 489,Beckybury,JIRUGB8R,GB35AAAA79624500946494,,,
100,0000001812,MX,34401487,8706655285,,,,Marsden-Moore,,71 Howell Island   ,Dianeside   ,HSGCGBIHADM,GB61IWWT52086152578465,Rachel Kane,,
100,0000000577,US,52668926,7370440926,,,,Bonnet Garnier S.A.   ,,Hermannring 54/65,Nogueira do Galho,VEIXGBKK13H,GB53NYAH69217319221538,,,
100,0000000535,FR,08431801,5281740251,,,,Hermann Trub GmbH & Co. KG,,90243 James Mountains Suite 070,Sainte Alexandria   ,UVEHGB3C,DE42232882734005843022,,,
100,0000000490,PL,16878624,1365260528,,,,Käster GmbH & Co. KGaA   ,,161 長谷川 Street,Lake Kylefurt,GFVZGBLZ,FR7898423554771498961174746,Stéphanie Perrin,,
100,0000001882,JP,96773362,5871230788,,,,Nogueira S/A,,618 吉田 Street,Sainte Isaac,RTGMDE0O,FR3269267378419521703543517,Mr Conor Griffiths,,
100,0000000837,PL,17504749,7527421462,,,,Benoit Vasseur S.A.R.L.,,416 Smith Knolls Suite 928,New Gracebury,XJQRGBET4GR,GB02HZVM12255018138094,Susan de Lenoir,,
100,0000000019,KR,48557405,0924407154,,,,Jourdan,,"57, chemin de Ramos",御蔵島村,KIDIGBJHKC0,FR3806951569584595451515675,高橋 涼平,,
100,0000001728,BE,88941064,0090381990,,,,山口情報株式会社   ,,"4, chemin Édith Leleu",BergerBourg,OUVTGBMR901,FR1936673942498518778761481,Benjamin Blanchard de Bonneau,,
100,0000001352,IT,24058075,1712485329,,,,Câmara,,"6, chemin Antoine Marques",Pinneberg   ,QKVSGBU2,GB37JQVE14386580903642,Ruth Johnson,,
100,0000001256,US,30461708,1858736283,,,,Lewis-Woods,,Sarah-Finke-Gasse 1-1   ,Johnshire,NJTSGBGM,GB39NAFX49877859212938,Jeffery Collins,,
100,0000000251,DE,71665054,4895740925,,,,Ruiz,,862 岡田 Street,Costa do Norte,TADQDE5W,GB22SZBS84321354202186,長谷川 美加子,,
100,0000001920,NL,81526885,2587973899,,,,Adams Group,,1165 Lee Corner,New Mark   ,CMXLGB7QE73,GB09XSRD39938771047267,,,
100,0000000894,GB,48942885,8975960611,,,,"O'Connor, O'Sullivan and Jones",,"89, rue Grenier",West Joelport,BLLXDELB,FR8603988716376255406523381,,,
100,0000001745,CA,59901199,5286772990,,,,Boulay Vaillant SARL,,"Studio 18Q
Paige Valley   ",Coburg,ABLVGBL0UVM,GB17SWXA74463534849538,,,
100,0000000021,SE,83523742,9990951117,,,,Gosselin Le Roux S.A.S.   ,,"Rodovia Bianca Rios, 54",Hoyerswerda,TYXFGBIJ,FR9396014201480979819163031,,,
100,0000000127,SE,87531224,9537393648,,,,Turpin,,Stjepan-Hänel-Straße 92,Juliachester,FRGUFRMB,GB52CAYX06741049330310,長谷川 千代,,
100,0000000256,BR,73580203,4517088681,,,,Williams LLC,,Metzplatz 262,利島村,FKEFGBWYPXG,FR1329224296999136301760887,Sophia Novaes,,
100,0000000180,AU,24027853,1157240082,,,,Gimenez,,265 Hardy Fields Suite 078,Roseside,ULYDFR6D1DP,DE24707217714107083064,,,
100,0000000862,DE,69183967,3118666402,,,,株式会社山本建設,,Gisbert-Hande-Straße 4,München,REEMGBQB,DE83563972514409757672,Josette Bertrand,,
100,0000001038,MX,44781432,1619987732,,,,吉田通信有限会社,,Anne-Katrin-Dowerg-Ring 2-4,Hannover,QGURGBML,DE98901053141527519442,Gustavo Sampaio,,
100,0000001652,FR,86056525,1881884446,,,,Abreu Novais S/A,,rue Le Roux   ,Rastatt   ,HNTMGBTDBG5,GB35THER23371670961108,Ing. Emanuel Gunpf,,
100,0000001854,KR,46767827,8723402149,,,,Hermighausen Heintze GmbH & Co. KGaA,,"173, chemin Lorraine Leroux",Coburg,RIFRDEC3K6Y,GB37KVXX45383407513821,,,
100,0000001470,FR,96639728,0425467099,,,,Walsh PLC,,764 Garcia Port,Garcia de Pires   ,IRJOGBK6TYD,GB44RXJN54070850720991,,,
100,0000001707,US,91074038,5141298321,,,,林農林株式会社,,Maxim-Weihmann-Platz 59   ,Lake Kristen   ,OGLEGBUJ,FR3748077339647625298358469,,,
100,0000001478,PL,36052546,8334985873,,,,Green PLC,,27645 Keith Wells,Townsendshire   ,FVNOGB1W,FR9779819553775398245595811,Anastasie-Christiane Gaillard,,
100,0000000763,ES,03376473,3342824006,,,,Vasquez Ltd,,Koch IIallee 3/5,横浜市緑区,FPYKGBEL,DE16579381906331356864,,,
100,0000000644,AU,87479186,0764760892,,,,Aubry SARL,,Mitschkestr. 7,Richardsonfort   ,RONTGBV3PBY,GB17QRKF30612369436905,Maria Machado,,
100,0000000653,IT,29156742,9705798144,,,,Goddard Ltd,,"41, boulevard Timothée Blanc",Novaes das Flores,ZHVWGB3I,FR1595578457636810172856064,佐藤 裕美子,,
100,0000000199,GB,72245179,1331014951,,,,Jennings Ltd   ,,"97, rue Normand",Mendonça de Minas,DFQJGBN65BK,FR8964997887147494336583476,Univ.Prof. Felizitas Pruschke B.A.,,
100,0000001194,AT,20833739,4213183434,,,,"Owens, Ballard and Kent   ",,Karolin-Hänel-Ring 83-60,Bowenburgh,WZAEGB9EGFZ,GB21TCFB86457530284595,,,
100,0000001524,PL,42796106,9670435693,,,,Bousquet,,57 Watson Islands,Saint Antoineboeuf,WDRJDEN6,GB25PEAA49082101224562,Robert du Charpentier,,
100,0000000376,CH,52925910,3003123438,,,,Rezende,,2640 Kristen Lodge,Lüdinghausen,ATSNFRN2X99,FR8529772931929182517344377,佐々木 智也,,
100,0000000057,ES,59567575,1638983858,,,,Brown Inc   ,,319 鈴木 Street,West Katieberg,DAVUGBRO,DE88695918234157648931,Alexandre Moura,,
100,0000000739,MX,48585985,1702346422,,,,松田ガス有限会社,,91047 Velasquez Passage,Mendonça de Barbosa,QNPXGBJ7,DE07050449199762520006,Joana Moraes,,
100,0000001320,KR,34779616,2087965722,,,,Kaul Walter KG,,"8, boulevard Pruvost",横浜市瀬谷区,LDDNFRR4LPC,DE46174282219771888781,Olivie Nguyen de la Fischer,,
100,0000000812,SE,57271400,7133400218,,,,"Humphrey, King and Richardson   ",,8815 Palmer Rapid,Port Colin   ,MYDRGBTDWLL,GB09DNAK60046331744599,Alina Eberhardt,,
100,0000000523,CN,17066542,2931782739,,,,Lange   ,,859 高橋 Street,Oberviechtach,HVFJFRKX,GB87VPAA66399482243182,Geza Langern,,
100,0000000643,FR,32086345,0484099814,,,,中島通信株式会社,,271 佐々木 Street,East Ritastad,DOUFGBST,GB24CAWK23933792085162,,,
100,0000000811,US,09489118,2323983993,,,,Bigot SARL,,"Studio 66o
Alison Parkway",Recklinghausen,LPSQGBOSS46,GB79HGTT67897412628385,Manon Moulin Le Brunel,,
100,0000000065,AU,13498134,1053682435,,,,"Livingston, Barker and Barron",,"80, rue Hubert",Novaes   ,JXLWGBURRZ2,FR8303169222862627644490695,Frédérique Lebrun,,
100,0000001533,IT,54063936,0858977416,,,,Wähner Striebitz e.G.,,"850, chemin Joseph Jacques",New Danielle   ,PHCBGBDARGU,GB37MXAK30115822961342,,,
100,0000001099,KR,82352605,2400565676,,,,Teixeira,,938 Barnes Mission,Guyon-sur-Pierre   ,NIRIFRYO,GB80DVPU95786994990442,,,
100,0000001557,GB,23733854,2857396905,,,,Cruz-Hardy,,"Studio 80r
King Dale",Port Charles,IXSUGB5N,GB76FJJX64218698089594,鈴木 くみ子,,
100,0000000795,BR,44385810,4209241424,,,,Evans-Roberts,,"Flat 30
Leah Land",Hubertdan,LBNLGBN8SEO,GB47NHUH60021324956786,Antoinette Giraud-Goncalves,,
100,0000001571,US,22713691,1034367276,,,,Wagner,,"39, rue de Laine",New Louisshire,ZIPEDEKF,GB53CKYY23246239597831,Dr Luke Watkins,,
100,0000000989,CH,85280440,8681655334,,,,Hunter-Kelly,,861 Michael Summit,Caldeira do Galho,FVQNGBUKOJ2,GB82DYSS84138336577029,Manon Klein-Masson,,
100,0000000232,BR,14425653,6743784672,,,,"Stewart, Powell and Osborne   ",,495 坂本 Street,Saint Alix,AMOLFR1E,FR7161656351340839698945798,,,
100,0000001066,KR,67114617,1062088309,,,,Guilbert S.A.R.L.   ,,7780 Nathan Gardens,Martins Paulista,KXSEGB230CY,GB22EJEJ32479178611296,Marc Schneider,,
100,0000001813,AU,65076906,4335550830,,,,合同会社山口銀行,,"Flat 85
Steele Port",Gilles-la-Forêt,RAEZGBPF,GB54ZSPQ67624853845589,Yusuf Schleich,,
100,0000001388,GB,16563608,2907655610,,,,Lewis Inc,,"Feira Emanuella Albuquerque, 514   ",South Gemma,SJWEGBUJIZK,GB69SRPN47350970304797,,,
100,0000000162,IN,64418470,6783886809,,,,森建設合同会社   ,,Viaduto Gabriela Camargo   ,East Michaelmouth,GKNGFR65N18,GB96XSZO24582364251989,,,
100,0000000792,US,19174543,9409957574,,,,Höfig KG,,876 Mitchell Passage   ,da Rosa do Galho,XNFPFR6V,GB95HWYX66363693823592,Cäcilia Segebahn B.Sc.,,
100,0000001987,CA,50950164,4727524538,,,,"O'Donnell, Cook and Ward",,1057 Eric Shoal,Rios da Serra,TYAXDEGU,GB91EPKQ48273835248430,,,
100,0000001779,AT,20856092,8509225007,,,,Dietz,,"Studio 44
Kay Turnpike   ",Allain   ,FTGVDE7JF9Z,FR7650938337755960253492143,坂本 京助,,
100,0000000318,CH,99682805,2104244064,,,,Randall LLC   ,,109 佐藤 Street   ,Saint Inèsdan,IXKBGBUCOGA,GB62UPPB31485811942220,,,
100,0000001712,US,98726563,9353656557,,,,Lebreton et Fils   ,,247 Rebecca Stream Suite 008,Vallée,HSPAGB2C,GB92RFZK40292644880921,,,
100,0000001305,BE,88738649,0905407183,,,,株式会社遠藤電気,,"Pátio Sophia Vargas, 83",Quedlinburg   ,JYVCGBTR,GB45HXLO74084719296205,,,
100,0000000358,GB,15410818,1809875253,,,,山口保険有限会社   ,,"53, rue Luce Girard",印旛郡酒々井町,IEDDFRVTPG0,FR3630243448287350690274915,,,
100,0000000243,BR,65909074,5673328395,,,,Weiß GmbH & Co. KG,,55144 Rodney Stravenue Apt. 932   ,Joseshire,SWXVFRW6,GB53VWAB89057555487917,,,
100,0000001475,FR,20317482,0254753670,,,,"Hines, Williams and Watkins",,Alfredo-Hering-Gasse 51   ,Main-Höchst,YKKNGBHL,GB94PCSJ72655826819667,Timothy Henderson,,
100,0000001028,AT,43083380,6198788566,,,,Barnes Inc,,"Loteamento de da Costa, 891",Mariaberg,ANTTDE1M,DE67905711922554137306,山田 修平,,
100,0000001589,CN,18567608,1034599624,,,,合同会社中村印刷,,"Vale Nunes, 9",Port Claire,WWDUGB7HZAG,GB46LYDU15202284616970,,,
100,0000000590,IN,22207329,9169700277,,,,Klapp,,69917 Huang Brooks   ,da Rocha,GDFLGBTV,GB03UFSY13722603723169,鈴木 舞,,
100,0000001640,BE,19856264,7594203507,,,,Coleman Inc,,"55, rue Anastasie Devaux",Euskirchen   ,BFWRGBP0,GB25HDOY81771538326047,Isaac Gimenez-Lefèvre,,
100,0000001753,AT,90449622,2032945186,,,,Lejeune Guyon et Fils,,133 坂本 Street,Launay,IBNAFR8I,GB30NMGX18402916034034,,,
100,0000000573,AT,27664977,9999901836,,,,Gallet Léger S.A.,,"336, chemin de Garcia",Brito,OPQOFRTPUS0,GB18UWMQ85086094434334,,,
100,0000000947,AU,10999450,2761804261,,,,Turner-Doyle,,478 福田 Street,Pamelatown,WVYXGBTMYC0,GB78ADHR68080349190853,Lucy Le Imbert,,
100,0000001328,NL,39088302,7191809364,,,,Ferreira - EI,,"Flat 29r
Hopkins Port",Dresden,EZWGGBADAK2,GB42MZBJ15070040848368,Joanna Kaur,,
100,0000001055,JP,44097235,3256920760,,,,Blanc,,"Conjunto de Oliveira, 3",国分寺市   ,UCGQGBOLOKS,GB95QYRP52753134996674,Marc Watts-Jones,,
100,0000000297,CH,34777826,6085563392,,,,Morgan-Johnson,,Cichoriusallee 5/1,安房郡鋸南町,WIIJDEJOP0O,GB03IIDA04243403231688,Niko Koch II,,
100,0000000156,US,36800202,8791740814,,,,Freitas,,"Residencial Cardoso, 86",清瀬市,RANXGB1R,GB30PUQO77429995516009,,,
100,0000001849,GB,63750173,0226796160,,,,Hill-Nguyen,,Blochplatz 5647,Fonseca de Duarte,ZMFCGBZN,FR8478435115985592349681876,高橋 千代,,
100,0000001781,IN,30939389,9685798648,,,,Döhn Trommler e.G.,,Schmidtkestraße 3,Charles,GVVMFRHJ,FR7393713647584244439165051,,,
100,0000000178,CA,98899398,3236925707,,,,Wiek,,"Residencial Cunha, 8   ",Lake Jenniferborough   ,QMILGB78EUE,FR2746551359286952474504861,Hugues Hernandez du Marchand,,
100,0000001805,AU,74017720,4568140687,,,,Ashton PLC,,"Residencial de Vargas, 96",Ueckermünde,LFJRFRJJU8B,GB68FYWW95212070250894,Brittany White,,
100,0000000872,DE,95967720,2057854630,,,,Vasconcelos,,"Studio 63
Brown Drives",江戸川区,GBMCGBCR,FR7843853340536031598979897,,,
100,0000001510,KR,11704181,5001795469,,,,Täsche Ehlert AG & Co. KGaA,,"Studio 03
Wright Ville",横浜市泉区,FRSJGBEF1Z1,GB45HOJN71631130303271,,,
100,0000000059,JP,95917864,3135841900,,,,Silveira,,326 中島 Street   ,Bretonnec,CGIRDEIL6P5,GB19CDPM80922862218784,Luke Wells-Simpson,,
100,0000000565,US,89330177,0196274065,,,,Wood PLC,,6128 Julie Crescent Suite 093   ,Gomes Paulista,VNJYFR8K,GB54FNWL43402577351656,Nathalie Vallée,,
100,0000001149,CA,84523236,1392840571,,,,Henry SARL,,8248 Antonio Place Suite 064,Aparecida do Campo,OUCTGBKL,GB61DVBZ90620125268315,,,
100,0000001805,PL,05488821,5954672311,,,,Bullock and Sons,,777 Jason Knoll,RoyVille   ,QFQOGBCBQZD,GB42LDUH23283356955955,,,
100,0000000443,BR,21674533,0390796548,,,,Leão - EI,,849 Thomas Turnpike Apt. 240,Saint Manon-les-Bains,RIRXFR3S,GB44RPYJ28150320442196,Prof. Edeltrud Ernst B.A.,,
100,0000001380,BR,94366539,6687504180,,,,伊藤農林合同会社,,9328 Kristin Lakes   ,Mellrichstadt   ,PXRPGBJH,DE98552711813126213582,Emmanuel Baron de Dupont,,
100,0000000788,JP,22391974,8788267754,,,,Cantrell Ltd,,"79, rue Bertrand Pages",Teterow   ,BSYJFRSF,GB21YVAB53753428400379,,,
100,0000001686,US,05771538,0551450588,,,,Caspar Sorgatz GmbH & Co. OHG,,121 岡本 Street,das Neves,WCZUGBOM,FR0460677444254967049652146,,,
100,0000001916,IN,39102998,4046089409,,,,合同会社山崎電気,,85917 Stephanie Estate,Thorpeport,PQVNFRGR,GB97MJGE90456102819151,,,
100,0000001882,JP,94760255,3025735385,,,,"Nicholson, Robinson and Knight",,822 小林 Street,Katieborough,OKDTFRCQUBO,GB97JDGS33140503675265,Rachel Newman,,
