BP_NUMBER,BANK_COUNTRY,BANK_KEY,BANK_ACCOUNT,IBAN,SWIFT
0000000961,DE,81007559,5216713966,FR8887545214275976298536303,AXKCGB3R
0000001548,US,03635978,1368079259,GB80ACWQ21061128970627,XLNDGBX9
0000001970,KR,37578250,5344438781,DE28353969763967481569,VYRVFRU4
0000001471,IN,31882076,5696940605,GB18PEKT12533564018111,GQSTFR3VG40
0000001187,PL,31307928,9607336457,GB59UYYZ90635488933233,EYNDGBR0IOC
0000000110,AT,29935195,3491223916,GB19JQXM39830233911864,TDVHFRRR
0000000813,BR,99715458,9357014025,DE34433813216731050366,EQINFR8RRUF
0000000781,SE,61150733,7250329708,GB21TBCP50955636897604,RIOXDE3J
0000001600,CN,66876548,9871205953,FR8796723081907518305861898,JVIYFRGNFU3
0000001507,AU,16936931,9235836782,GB07RNUN69101463109904,ZAIPGBUB
0000000018,MX,05878397,0627620105,GB95VSEJ42878362057831,FCYODEBS
0000000782,FR,88475732,5016820165,FR4210875283331740029431345,RPLOFR79YAN
0000001533,CA,27276688,7673733747,FR5806562128840785847198971,WWFIGB4ZPXJ
0000000849,BE,50873094,8128815561,DE61202821557311312694,CDKKFRG4
0000000526,JP,97792920,2895688005,GB78TPUZ05673179969176,RWRSGBWI1FY
0000001293,SE,31742955,9480499040,GB61XFJZ24779344783855,UBTGGB8W
0000001825,BR,53370854,9655347376,FR3949501034688315455171297,DQHYGBNI
0000001431,BE,00420777,5672127288,GB08NPCI99784014935698,EAIAGBMTDAV
0000000426,IT,24497763,7106754758,GB69GXDN38932993517366,XVQOGBS54Q2
0000000193,JP,75890909,1852162603,DE21224254364816485021,JJYCGBS0
0000001345,SE,40512171,6957356940,FR4648698769445509460948593,FBOMGBUT
0000001101,US,03138061,4307322592,DE38787775112048940941,UHIRGBZQ
0000001508,US,34831932,0565892434,FR5237596232335449257281196,LPLVGBUV
0000001079,AU,10060062,2067722951,GB07BPAZ07883399595011,GNQQGBWH7JE
0000000988,FR,29243500,5249000968,GB98SSQE19712170055139,DMILGBEV
0000001276,BE,73880394,9440141500,GB40MZPQ83653390938071,YZFWGBBFGWY
0000001166,FR,99759729,1254732347,FR4144310274875151394965071,ADWYGB7YXRK
0000000445,KR,91187203,9173487677,GB38LTSA83453764282589,STUWGBLX
0000001872,CN,85372758,6782471986,GB28XJVX89167133126837,DLNOGBJM
0000000813,JP,09549667,4933174718,DE87711450859386438265,MEMOGBO1
0000000657,PL,39518006,3265244372,GB77AJOW96684792664118,NDZKGBIMMJ6
0000001262,ES,89347439,1339194076,GB59EEZR61029426319974,OACZGBSH2RQ
0000001029,CH,08098241,2458255280,GB34ODFN55157043669643,AONGDEVS9C4
0000001184,FR,78358484,9712742340,DE69113745409907862583,WXGZGBROX0Y
0000001109,BR,53998805,3863562440,DE27680121180496059139,WRGOGBO2PHJ
0000000216,CN,89461966,7645691872,FR9427535667287406268242239,BHDMGB3S0HC
0000001750,CA,52662183,8432414412,FR4572358116900483336471019,KLCJGB2YLMW
0000001474,BE,97223348,0385941493,FR2980650402513671176553982,BHXYDEAU4OH
0000000888,NL,08430097,8211849919,GB24FSPO67339393728379,NVHXGBV3
0000001634,NL,91866521,4462019314,FR7763492893035151738067764,TPHKDESH
0000000095,JP,24537988,9393449227,GB79MSMX11824018890444,RIXJGBMT
0000001226,FR,77262119,8595889689,GB56TGKS44568507063386,HVJQDE6JBWG
0000001615,FR,24079602,5813662846,GB45YTHC45943702419936,RWEVGB0Y
0000000540,CN,61375514,7759147025,DE82281204049715709919,PHGNGBNW
0000001979,MX,24495433,2734412751,FR7268457448410474548562292,RZWGFRKC
0000000700,MX,41287089,2834992325,GB56ZPEM81729825300679,ITKWGB0FKEN
0000000129,PL,58687199,7678206523,FR1909156901633548134172665,SJPNGBTHGZS
0000001740,BE,53444487,6385420553,GB37FSFO58275656191178,MGTEFR4OH27
0000000322,BR,18713185,0589657524,FR7572627667667916640054570,CLQVGB3A0TL
0000001328,BE,00346396,5902891875,GB51WHHT85176657116216,FMMXGB81PXW
0000001257,DE,98229799,3420816476,GB98QXOB27436764198128,LKGGFRS3FTR
0000000558,IT,78893936,0295374230,FR9237293321199320799685371,EMGWGBCZ
0000000440,PL,51964260,4656414142,GB04ZMCG98681497673772,SGSYGBHB
0000001640,JP,43995823,4076972727,GB97WNLK27979814001567,CDGFFR9KOFI
0000000300,CA,38715341,2250539966,DE63376224705548558181,LFCOGBO2
0000001344,BR,16537450,8674498242,GB89XQOU83712670649275,CBXMGB0EGW9
0000000057,AT,79404432,8246332849,GB06LSAG78093375846171,UWTBGBFQ3QT
0000000925,MX,57220984,4344950022,DE05601102245510733759,IRBEGBSQ
0000000495,CA,79704160,5133901784,GB94XVIJ65903859985870,JVXSFROGJZO
0000000337,AT,60982991,8605540619,GB65KLOP87206653616158,XGWAFRRY
0000000930,AU,27617994,7947650527,DE73829061851084057757,BDZAGBMTLNI
0000000186,NL,53867408,9670752421,GB94ICKX32318380266827,QSIPFRWLROK
0000001307,CH,91549929,8313988172,GB74QKLR48525813581947,HPCAFRR4
0000000590,NL,58122776,4770777796,GB76QRLS62108156702856,TRLLFR1W
0000001912,CA,71108623,9230695575,GB73WIOS16212982328118,WAOQDECEPTE
0000000658,MX,30561589,1489027360,GB51DZOL11002808041796,VNHSDE0CE0W
0000001319,BR,89195136,4220111301,FR0374030887159485355175846,FGLFGB5ZP5T
0000000495,ES,63181455,3332326505,DE72113703966628846337,WWMFDETI
0000001363,ES,99178640,4412864737,GB80OKEU53328658289768,OLCFGBDW
0000001657,AU,12030600,7766666371,GB85UNBQ63570380236157,UATQDENS
0000001402,MX,43967179,3253476814,FR6524959860687802939955735,FWUCGBAS
0000000865,GB,22235201,4554269286,GB27UGVP98080350241008,RVFAGBDA0QG
0000000054,CH,07177355,8466575363,DE38799172278182757880,HDAHGB0O
0000001705,MX,81188812,4858297172,GB55GXPK43536207478428,LECJFRXH
0000000666,ES,06443697,0857383739,GB69EQPZ53780642277286,ARSGFRO8
0000001915,IN,69508764,9507319772,GB50XKWJ49021903231255,XQHGGBX84Q5
0000000236,FR,12241925,2439841351,GB02VKSI21261753342376,PWEGGB6OL2U
0000001070,PL,55020922,6525767943,GB96ZTPP54147273807000,ZZQNGBU7BS4
0000000764,MX,14961678,8727072668,GB64DVXV66091885424661,XBKKGB1YN9C
0000001180,IN,98120171,3244992894,GB50VOQI86568415638582,XCAUGBNSN7V
0000001747,SE,99483432,5901726767,GB16SWJS98825654765501,BMHJFRRY
0000001593,ES,76367998,4949650805,DE97493479655597093149,ZPKJFRFH
0000001192,ES,25716203,2333228650,GB77HSNX94815134770220,OFWTDEDV
0000001162,PL,42125285,5060226630,GB33AYOR55721886990730,DUWDGBLM
0000001256,CH,62156671,0192223551,FR6964645242450405335296278,QIJWGBGR
0000000903,AU,47085180,8322969056,GB15XDIT86958950780160,NJXWGBW8
0000001745,BE,64400925,7434861848,GB33FJIP90959659831034,EQVWGB4C
0000000102,GB,73752299,8269859461,DE47147373232931746418,RTAIDE35EK1
0000000809,CA,09349649,1205463297,FR5918764397142576617212885,QODMFRYJ64O
0000001534,US,12808034,1716249605,GB18EJOP96062771897658,ZALLDEHJIBI
0000000347,FR,29326461,1592118023,GB90GVDE10292082608080,HWKNGBQL6QL
0000000571,FR,70520290,4402121783,GB84YNYW37416593586355,DNRYGBY3
0000001936,FR,58364472,4838479508,DE14401349386131354185,QQVVGBMEC6R
0000001206,CH,14903224,6968949057,GB40BDRA95806817900460,LFZAGB32I86
0000001295,BR,40689433,8003861546,GB90PCTX48077006843691,NIFUDE62
0000000062,KR,79824540,4858208472,FR6172124446217307804696750,NOQAFRBRP55
0000000335,CH,39903763,1631907913,GB11DDAO19100687301768,XHYDGBT4Z4Q
0000000891,BE,50285192,5240924690,GB31NXYT96489149755248,PGJFGB1B
0000000973,CA,58823029,6586593043,GB86IFJA12482041891325,MHDVGBPE
0000000137,PL,14152973,6665182114,GB56SQNN44196684095640,ELCGGBV6
0000001054,MX,85278477,9772829566,DE53016649135814732931,TFDMGBDZ022
0000000161,BR,62185913,4997680702,DE10571079240175760128,NYSHGBQLTSV
0000001656,PL,23737143,0904520286,DE08348985074928727866,ROAFGB27TS3
0000000763,AU,86333421,7299851225,GB63CEWS36380127890064,JYODFRPMVQ3
0000000978,IN,21099002,9623615882,GB85KNVV18578503575188,GNCSGBWN
0000001294,IT,39641849,0395751491,GB19VZLT00646204277021,ZJCFDEHXUHW
0000001672,CA,83675666,1029247475,GB32TUGK79976317554145,OUXUGBNXIVT
0000000180,FR,85585447,8385534470,GB62UIOS54064147334642,JKHBFRRX
0000001474,KR,09949439,1508003571,DE29239870324550829768,KXSTFRTY
0000001664,IN,21927571,8077927201,GB42WCVF63273589179676,YPWSGB2EGXX
0000000535,PL,83480236,6050283935,FR5759906758875418146650617,PDGLFR6H
0000000301,GB,68096548,7040387673,DE26212436161882902568,DXAYFRTL
0000000528,KR,78928933,0382762383,GB50ISUY26288983343099,YDNXGB98X8Q
0000000758,SE,25766711,4349503344,GB74YLLV02650792189545,WILCGBHILM5
0000001181,IT,48151303,2754361300,GB49FKZJ50033536204701,TABCGBC17RS
0000001111,KR,31947595,4957184151,GB94LGYU00516835798795,CGSWDE0R
0000000986,DE,11842063,2347523519,FR0944484151540481593031443,NJXCGBUDXSS
0000000176,NL,97927264,7802954276,GB36ZRTT93292976207212,ULKNGBNFU1G
0000001824,BE,00475079,9351259009,GB76NECL02234025009887,OJNSDEBI
0000001440,DE,15107517,0265756719,GB22ZEYQ47793982703115,EFNWGBUL
0000001905,CH,18587220,1752577646,GB92VUKB16109933147679,JCJKGBUMLX8
0000001387,IT,71866348,8174309532,FR0774140361652072019679908,HGCMGB3S
0000001974,US,21531144,5389262719,DE50849173531637010663,LMPQGBTL
0000000575,BE,20948857,8878184172,GB63OLWO92391735119862,TQWLGBHQ
0000001112,FR,11465408,1941232570,GB88STWR01068485435508,TIWPGBHCKM1
0000001229,MX,64859377,0775523744,GB50LGXJ35656577013824,VIBJGB0G
0000001338,FR,39617474,7408724472,GB38IINW09099132078857,NLOIGB3K
0000001928,AU,71841974,7835479899,DE48611897856696518870,FLIBFRPY
0000001980,KR,78982894,2711337737,GB63AHUU74784753745194,NIEJFRD5BM0
0000000168,AU,59635420,1326215904,GB63WMEO30016096627932,MMRAGB3Y
0000000974,GB,15700833,9243223237,GB43TEHR68468141342093,AWAUGBA8X9Z
0000001396,CA,89034119,1090559449,GB33CJED49259449847361,BXUZGBBX
0000001519,ES,60930688,1002313565,GB08SSZC66908603186631,FFVSGBDQGWL
0000001947,SE,05808713,8374268408,GB21OUKE67353502900201,LRHYFRJP
0000001392,SE,14207895,6767020739,GB10BBST17388557885083,YLFEGBDI
0000000386,KR,31529498,5159734091,GB34XSTN91273686163043,LUOGDEUV
0000001092,IN,08201011,1835802241,FR4260216314862606590307581,BODHFRVY
0000000678,BE,14705900,2815200401,FR6045860112856656882731244,OZDYGBCQ59T
0000001776,FR,21101106,0622028907,DE95313946129566439066,LKFHGBF39NW
0000001034,BR,82677627,3224070342,GB29AUMK30517109172941,DOCPGB63
0000000237,GB,11025628,4506487383,GB92BKOX81286214392433,VNFFFRL0
0000001392,IN,88721814,9957180720,GB36WIXN41244920368955,BBCKGBQJWKB
0000000064,BR,52439440,2671877465,GB55ARZB57667012311655,XSGIGBCIKW3
0000001537,IT,26143579,5113698350,GB38DWXV30370810153405,TNMIGB5V
0000001395,CH,28092075,1632903736,GB97LPSR26545584751746,HOEMDEBA
0000000156,CA,64252553,3858259007,GB62RPVA56590842843634,GGAMGBEX
0000001557,MX,23788968,9888200628,GB57KWNR35848909642489,PYBGDE03
0000000202,BE,42032123,3844504633,FR1385538997486400056996048,BIPUFROTCO2
0000000685,CH,65388476,7157995319,GB09GXFT49889775246800,OVEUFRRF
0000000153,KR,06066259,8595082471,FR0556856656526207249373256,TDZXFRP3IA3
0000000979,GB,82066815,3590228920,DE81063484580438692844,JWVMGBVOHPO
0000001219,CN,44699369,8086660503,GB71ZEKH84081632728499,YHCSFRDF
0000000896,IT,70795395,6984934646,GB06TMAP25507413422203,PVOYGB5S
0000001589,FR,67358053,7486876481,DE56068382685442136838,LUFGFRLE
0000001372,BE,89785374,0668515872,GB24QMCF52538786708789,LKIGFRDW
0000000689,PL,65512782,3118895980,GB58INAL21636808926389,NNCIGBXT
0000001693,CH,61232503,7399444140,FR1385208028018159877676288,VILZGBTL1QH
0000001094,CA,32672199,9261704493,GB71BRXA18323466964214,TRSIFRCX
0000001255,DE,19250426,1243504435,FR5508266539123028311658707,HUTTGB0YACG
0000000288,AU,91530924,9735810963,GB94PTNX03106034870340,HLHPGBLJ
0000001071,IN,92584842,0637120925,GB56PGZN31734206490909,WORHGBU0
0000001582,JP,24429360,5143729110,GB30CUSZ03729065294786,FQGOFRQY
0000000101,AU,75538010,8625004909,GB34UUSG28216457682001,VTSNGB4A
0000000489,FR,99875710,0061938879,GB34BNOB70675438523189,ANNLGBYE
0000000657,NL,99235049,6781892380,FR3534079585372121813467675,WWPSGBI7
0000000892,DE,81327050,8968580727,DE10663051741078229843,OEUYDELMKC2
0000000085,MX,36420904,1696934165,GB19NYSC57545207419314,LHCDGB33
0000001733,ES,24452693,5702669369,GB77CVAT73885593422381,FINLGBPX
0000000984,MX,41274644,2334837047,DE05248944917600157496,NNUPGB7N
0000001736,FR,92388489,2882940121,FR1909942212305451008711656,BIFHGBN3
0000000322,MX,16447517,3587601518,FR0668762080950904626610825,PLNLGBZVQUO
0000001060,GB,11481771,3708539406,FR3434002258433026406559600,JOHBDEUS
0000000766,BE,07121839,5142857714,GB68XBNI76711561747357,XXCQGBWA
0000001140,AU,80266578,6534604613,GB52XKWT74451897095186,LQWCDE90
0000000925,IN,43817195,0345538347,DE78732524142324175818,GCCFGB3R
0000000213,MX,04141058,7900233970,FR3523546885780337291235205,EOFSDERFCQ4
0000001294,BE,38826396,1183734930,FR4723331330279889258630234,AAZZGBQ1
0000000853,US,33969391,7070185706,DE89391274026909741507,FHZBGB6E688
0000000489,NL,64472716,5651843192,GB07TVWE91631609113012,YVQKGBWQ
0000000377,GB,62408610,7827711462,DE91864605025953740894,MCARGBC8UGG
0000000903,ES,59474111,1970076792,GB34JHLD57741611349532,YSTHGB07
0000001681,US,43649076,9279092535,DE86417769572193063987,AAMAGB4LIRC
0000001108,FR,95891415,5240731102,DE60171684048848132480,DTEDDE0I
0000001021,PL,57386882,4873370909,GB81QUHC92753069105073,QHISGB0ZV1C
0000001593,US,41068221,0748935558,GB73KDUR61765321470639,BPBWGBSH6T1
0000001185,KR,31221104,0806132346,DE60005383102456125433,UISUDE2E26J
0000001653,KR,79747690,9514577681,GB07XBNN29292235083045,MZOCGBHCV08
0000000457,BR,79259701,0697593836,FR8044356885216714987414731,EYLTFR46
0000000493,GB,72426979,1535143615,GB36QZTT33972550321438,NNUEGBIK
0000001654,KR,35500421,4684776457,GB36ZCDM62918530652977,FKPJGB9NDNZ
0000001430,BE,27832393,4207641025,GB17SCBY76682481705809,JXENDEP5
0000001247,BE,98369412,5328037694,GB79WLAF43185793499162,KMZGGB2H
0000000920,CA,37472917,1114621051,FR6733975574807258864456922,AXDVDEVR
0000000259,CH,96668599,8148062519,GB02MVFA00730647881725,WGISGB6Y
0000000746,AT,86982580,8982064143,GB75QTTL78067374991868,ZHOMFRGY
0000000864,AT,92741032,2871045432,DE90170565031799024891,CXUAGBFSFDT
0000001298,JP,46146003,1252915480,GB51YBTT39051384211455,OJWZGBA8
0000001548,BE,15258904,4401155023,FR8476481870406650055689107,ZLHPGBGN
0000001146,PL,14627346,1203086569,GB15HSQR38992867588700,IFQCDE0P
0000001102,NL,73616149,8836206908,GB52TFDG29669538107947,IZTAGB4JAPL
0000001965,PL,00959155,1421737538,DE67862814713393982751,OKTUGBD0
0000001035,ES,59745457,6493405746,GB70TIMF14383217937688,VDWFGBV1GFH
0000000023,JP,21450686,2996814420,FR0337090914933165233755618,XEQAGBB3
0000001199,KR,57386876,7309600328,GB72IINV30506169584271,PQDLGB7MYE0
0000001522,SE,18259137,6458633156,FR8566012844653395940339342,XWNEGB142TD
0000001913,CN,87106044,7683309824,DE37848340378608747426,ENHUGBT68CV
0000001008,PL,44611763,8728008340,DE16738854869020381304,ATFYGBMC
0000000398,BR,75918924,6030960023,GB28CVQB06939407698160,HAURGBYTJ7O
0000001084,CH,95150827,3810238302,FR4328747247080642395167539,VVCYGB7Q
0000000054,KR,70855458,3793586957,GB39OZBC02147046999098,DZZEDEU4
0000001045,DE,03559683,1605825856,GB18QNIE09102223846685,DTDLGB1BR9N
0000001452,BR,99693917,9163508326,GB28UJIL62777404167751,RXECGBKFI3V
0000001734,IT,35374379,4169780151,GB76CSYE88254636138682,GLNZGB2V
0000000094,CA,97722405,1337534284,GB73ULDA07252851900389,LXWRFREBJMA
0000001484,AU,96239688,2428757247,FR9834023251524225216898647,QQJEGBT3
0000000612,BR,42984519,2258854104,GB74PDUZ23308627600161,YSMJDE0J
0000001443,ES,89148504,1054341793,GB27KCSP70100496167569,KRCHDECL8TA
0000000259,ES,38531804,5082491610,GB30KBRP77545888519223,AMBHFRUE
0000001449,AU,94807788,3564461763,GB96HHVK10313426281004,EHSGGBF9
0000001574,FR,61057917,8572301565,GB31RCZB32502796489448,IBOCGBI4
0000000124,FR,46166947,1050435078,GB97CKNP06302258706726,NPNJGB4IWVN
0000000541,CN,98948671,9856874408,GB90BFHQ94639601509910,KAETDEKT44P
0000000230,NL,50435379,1852070645,GB88YUDC96375438609372,GJIDGBTS
0000001680,NL,82302932,1966443485,GB14ZQMA98460326847055,TLLAGB55YP0
0000000367,DE,44565241,9322702411,GB81CKWC41773133224343,LFUVGB03
0000001793,KR,31819855,9789547485,GB42HXPT99386484318412,QBBKFR74CPE
0000001339,ES,94605222,4245856987,DE54491149562833266965,KOQODE8DHIP
0000000288,PL,58776633,8709215769,DE56936008007528909231,YBWFFRF57CU
0000001181,BR,46889935,3079271590,FR9193079760667830321902213,WVVSGBIL
0000001862,CN,96662377,0859706603,DE93043955865902310200,NIQWGB6V
0000000003,BE,00051218,5871922952,FR7300042920802726074244221,BOUQGB37K3A
0000000611,SE,75963122,3737286374,GB90LFQR79965534084690,TDLOGBAQ2ZO
0000001293,SE,02331445,2881483563,DE50604371107417502206,GPVVGBTTNMM
0000001029,US,51793404,7825451839,DE46704019102459800176,JNAMFRS2M4V
0000000659,FR,99273008,7696897850,GB49IWPO96035246631278,VBCBGB36X1L
0000001240,BE,96030308,4407934081,FR5630444740964760514071187,VTBJDEBA4OI
0000001923,GB,05727366,3662354125,GB30MMXB66266379675428,FWPQFRIL
0000000072,GB,52243000,4902439012,GB59EGAP92730853738305,HRLADE0X
0000000744,AT,58108960,8467015185,GB70VPDN77324325258843,CVKMDEJSTYV
0000000463,CA,26790811,6837747606,GB11FAVE76278734186186,IDGRGB9O
0000001485,BR,22648753,6264729247,GB80OAMH27156766515661,KZHSGBKZ
0000001759,JP,83563811,5353073799,GB79WCJR98742944995446,GHGWGBI6
0000000673,US,28359178,2959107108,GB39BTGW92474285752003,RGSYFR7U
0000001387,NL,89891542,0968614533,GB51IDJX95247035493724,IEYJGBRD
0000000342,JP,90840512,1490643681,GB13CGNQ73927637204519,JWEUFR6M14N
0000000168,SE,22266545,6121382321,GB56TWLW68338444995874,EKKXGBPL
0000001671,CA,41581632,2115841468,FR3306508311448962740417133,GUSZGBC2
0000001104,AU,07077357,2331667615,GB09UISZ81910755023637,UQQAGBMJ
0000000218,US,47865380,8689593133,GB38MGOB42129004360522,OZIBGBVM
0000001301,AT,31049811,4058841910,GB56KFLL82588274435976,ADCJFRCE
0000000352,CA,67421258,0224722531,GB66YZJV39218112685462,QHHGGBXH
0000001444,MX,11631910,5461393288,GB06VNSK54072752414634,JMOJGBX4S1X
0000001617,JP,36576099,4278189156,DE74430278969050307645,LUJRGB2G
0000001593,SE,89953495,5659986393,DE96960669260375404989,WRAPDEWG7HJ
0000000567,PL,13697702,4891945015,GB35EJZD98711458000600,FJIWGB8O
0000001458,FR,32292539,5990370503,FR8159986232104403264293075,MRNIDEX35V8
0000001515,JP,82045032,1524054100,FR3715037327187399462186711,BKRZFR44J9I
0000000482,NL,20711232,1788275294,FR4958444232168862490692810,LHNNGB8G
0000000414,KR,88837772,0929259474,GB24AOND23713088873317,ZHHUFRB9
0000000270,AT,22182731,5902877702,FR3807378733185786355703814,HFDZFR1WOFY
0000000824,JP,14448958,6461310234,FR4431814062615388122268597,LOQLGBSJT1G
0000000725,CH,46026944,9095037000,GB21LRKF98262111486032,VYBTGBJ4DKO
0000001875,BR,35106316,8888422304,DE62182787925570999894,QHSCDEAN
0000001626,CH,72568942,3858046310,GB63MFAY95395819347645,PIHNGB8N6WZ
0000001388,PL,92395279,0441815710,FR2251603920927756294488829,OJTEGBK6
0000000425,IT,56369567,6314362901,GB89ZOIU95463729427614,HDIODENXGQ9
0000000870,US,47794354,5977028893,GB32STTO73099825127565,MBNDGBF6
0000000729,AT,61655280,4300546649,GB42KSOH82862115414360,APBTDED5
0000000393,SE,65482006,7648697174,GB47UOKS15228537565589,DNSHGBZE
0000001830,KR,38002065,3955366631,GB37MUVE30553397464933,TWVBGBBY
0000000669,DE,64573551,7261297606,GB51EPNB19147386368496,MKLVGBAWAHB
0000001887,CN,04243218,0146748612,FR5099392228407934530575271,FZNZGBSHY7O
0000000237,US,43316912,6840137058,GB76GJLJ51513375384942,YQMWDESPAUA
0000001567,MX,23996274,7297162961,GB50JHDY56029481426835,ORVGGBQ1AZV
0000001808,CA,35264998,1889292905,GB87JXUG68022962127959,XGWRFRMZGM3
0000000352,FR,35982644,3110459380,FR4302544765743073290740085,KQBCFRBD1PC
0000000873,AU,94806889,9710749227,FR7168739351904010537866824,ZNQPGBTTE1H
0000000685,CA,57140874,7840773622,GB69NBSU92151834676415,BSRSGBCH
0000000749,AT,83460940,4465314703,GB02ERHW44675093520516,APLZGBGHO68
0000001582,FR,01235150,6241064507,GB11KZPZ09695100259567,NYAIGBUS
0000000723,AU,63600362,8495230611,GB55FYNL49446026541129,JXMGGB1F
0000000732,CA,17292143,4680118800,GB06IOIH70915721513845,CUCNGBZXLVO
0000000862,NL,32757012,6822009776,GB94JEQM11027698177480,FWQGGBUS
0000001747,NL,04015085,5007936054,GB42WALJ31685844571958,KDOXDESV
0000000796,JP,94969275,9205309581,DE12673762190696019218,FBHTGB0X1BQ
0000000660,AT,62328737,5756045161,GB39MFBP08687411257706,WDHNFR3ZBH4
0000001205,PL,06084951,0487117001,GB57KZHW16012158580721,IHWNGBLC
0000000131,AT,56824679,6796812395,GB64NSRB04649660220281,EJBAFR1RGZN
0000000835,ES,81017254,7485862679,DE89409240693843531963,WSWAGBFD
0000001044,BE,26897439,8416218117,GB31QMJC58855461763315,SXEVGBVS6RM
0000000525,MX,07920812,6780935791,GB02BMUQ68648228789432,SWARFRE5
0000000721,KR,37047057,7668575983,GB86EMWY79280501958390,MNKCGB9K
0000001902,FR,56831908,1078982199,GB27WSWO13762309387824,YCFGGB1EOIO
0000000452,CA,95903095,0839011934,GB18SJHB32617734457699,CVGRFR080SO
0000001489,PL,21280492,9676250191,GB37XGAC94615954195886,RMDSGBRY
0000001173,GB,93230780,6464836209,GB84IVTX13461115199131,CXKTFRMA
0000001796,JP,14999184,9516403257,GB82CGRL87341344049718,LHKDGB2TO2I
0000001700,BR,94754272,5692588329,FR3688115627523275989139340,PKASGB1PFAV
0000001546,US,31082349,6157559617,DE29679870963492243892,IVJPGBW7BPL
